id,name,website,macro_region,subregion,country,coverage_type,coverage_area,publication_type,languages,domain_rating,domain_rating_provider,domain_rating_measured_at,link_type,link_evidence_url,publication_routes,cost_model,priority,status,last_verified,source_urls
rm-imphal-free-press-ifp-co-in,Imphal Free Press,https://ifp.co.in,asia,southern-asia,india,state-province,Manipur,newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://ifp.co.in
rm-kanak-tv-kanaknews-com,Kanak TV,https://www.kanaknews.com,asia,southern-asia,india,metro-city,Bhubaneswar,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kanaknews.com|https://www.wikidata.org/wiki/Q6360353
rm-kansas-city-northeast-news-northeastnews-net,Kansas City Northeast News,https://northeastnews.net/pages,north-america,north-america,united-states,metro-city,Kansas City,newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://northeastnews.net/pages|https://www.wikidata.org/wiki/Q55667687
rm-kath-grnonline-com,KATH,https://grnonline.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://grnonline.com|https://www.wikidata.org/wiki/Q6325383
rm-katherine-times-katherinetimes-com-au,Katherine Times,https://www.katherinetimes.com.au,oceania,australia-new-zealand,australia,local-area,Katherine,newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.katherinetimes.com.au
rm-kdll-kdll-org,KDLL,https://www.kdll.org,north-america,north-america,united-states,metro-city,Alaska,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kdll.org|https://www.wikidata.org/wiki/Q6327919
rm-kfyo-kfyo-com,KFYO,https://www.kfyo.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kfyo.com|https://www.wikidata.org/wiki/Q6329403
rm-kildare-nationalist-kildare-nationalist-ie,Kildare Nationalist,https://kildare-nationalist.ie,europe,northern-europe,ireland,region,Local or regional market in Ireland,newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kildare-nationalist.ie|https://www.wikidata.org/wiki/Q97578016
rm-kmdl-973thedawg-com,KMDL,https://www.973thedawg.com,north-america,north-america,united-states,metro-city,Louisiana,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.973thedawg.com|https://www.wikidata.org/wiki/Q6333439
rm-kral-pop-kralmuzik-com-tr,Kral Pop,https://www.kralmuzik.com.tr/radyo/kral-pop,asia,western-asia,turkey,local-area,Istanbul,news-broadcaster,tr,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kralmuzik.com.tr/radyo/kral-pop|https://www.wikidata.org/wiki/Q6076450
rm-ktha-lp-lifetalk-net,KTHA-LP,https://www.lifetalk.net,north-america,north-america,united-states,metro-city,Kansas,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.lifetalk.net|https://www.wikidata.org/wiki/Q6338694
rm-kvinnheringen-kvinnheringen-no,Kvinnheringen,https://kvinnheringen.no,europe,northern-europe,norway,local-area,Husnes,newspaper,no,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kvinnheringen.no|https://www.wikidata.org/wiki/Q1427703
rm-kwbu-fm-kwbu-org,KWBU-FM,https://www.kwbu.org,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kwbu.org|https://www.wikidata.org/wiki/Q14710846
rm-kwyy-mycountry955-com,KWYY,https://www.mycountry955.com,north-america,north-america,united-states,metro-city,Wyoming,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.mycountry955.com|https://www.wikidata.org/wiki/Q6341015
rm-le-regional-leregional-ch,Le Régional,https://www.leregional.ch,europe,western-europe,switzerland,local-area,Local or regional market in Switzerland,newspaper,fr,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.leregional.ch|https://www.wikidata.org/wiki/Q3226738
rm-luxe-radio-luxeradio-ma,Luxe Radio,https://www.luxeradio.ma,africa,northern-africa,morocco,metro-city,Casablanca,news-broadcaster,ar,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.luxeradio.ma|https://www.wikidata.org/wiki/Q16467686
rm-manly-observer-manlyobserver-com-au,Manly Observer,https://manlyobserver.com.au,oceania,australia-new-zealand,australia,local-area,Northern Beaches,digital-news,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://manlyobserver.com.au
rm-mudgee-guardian-mudgeeguardian-com-au,Mudgee Guardian,https://www.mudgeeguardian.com.au,oceania,australia-new-zealand,australia,local-area,Mid-Western,newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.mudgeeguardian.com.au
rm-olaymedya-com-olaymedya-com,olaymedya.com,https://www.olaymedya.com,asia,western-asia,turkey,local-area,Gaziantep,digital-news,tr,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.olaymedya.com|https://www.wikidata.org/wiki/Q131161202
rm-port-lincoln-times-portlincolntimes-com-au,Port Lincoln Times,https://portlincolntimes.com.au,oceania,australia-new-zealand,australia,local-area,"Cleve,Lower Eyre Peninsula,Port Lincoln,Streaky Bay,Tumby Bay",newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://portlincolntimes.com.au
rm-radio-emscher-lippe-radioemscherlippe-de,Radio Emscher Lippe,https://www.radioemscherlippe.de,europe,western-europe,germany,metro-city,Gelsenkirchen,news-broadcaster,de,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radioemscherlippe.de|https://www.wikidata.org/wiki/Q1525681
rm-radio-moskvy-radiomoskvy-ru,Radio Moskvy,https://radiomoskvy.ru,europe,eastern-europe,russia,local-area,Moscow,news-broadcaster,ru,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://radiomoskvy.ru|https://www.wikidata.org/wiki/Q4140884
rm-radio-racyja-racyja-com,Radio Racyja,https://racyja.com/by,europe,eastern-europe,poland,metro-city,Białystok,news-broadcaster,pl,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://racyja.com/by|https://www.wikidata.org/wiki/Q815265
rm-reporter-tv-reporterlive-com,Reporter TV,https://reporterlive.com,asia,southern-asia,india,metro-city,Kochi,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://reporterlive.com|https://www.wikidata.org/wiki/Q7314157
rm-radio-nacional-de-angola-rna-ao,Rádio Nacional de Angola,https://www.rna.ao,africa,middle-africa,angola,metro-city,Luanda,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.rna.ao|https://www.wikidata.org/wiki/Q2178491
rm-saltenposten-saltenposten-no,Saltenposten,https://saltenposten.no,europe,northern-europe,norway,local-area,Fauske Municipality,newspaper,no,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://saltenposten.no|https://www.wikidata.org/wiki/Q11999207
rm-strilen-strilen-no,Strilen,https://strilen.no,europe,northern-europe,norway,local-area,Knarvik,newspaper,nn,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://strilen.no|https://www.wikidata.org/wiki/Q1760425
rm-the-christian-recorder-thechristianrecorder-com,The Christian Recorder,https://www.thechristianrecorder.com,north-america,north-america,united-states,local-area,Nashville,newspaper,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.thechristianrecorder.com|https://www.wikidata.org/wiki/Q104843053
rm-valencia-fruits-valenciafruits-com,Valencia-fruits,https://valenciafruits.com,europe,southern-europe,spain,local-area,Valencia,newspaper,es,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://valenciafruits.com|https://www.wikidata.org/wiki/Q125378184
rm-vihdin-uutiset-vihdinuutiset-fi,Vihdin Uutiset,https://www.vihdinuutiset.fi,europe,northern-europe,finland,local-area,Vihti,newspaper,fi,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.vihdinuutiset.fi|https://www.wikidata.org/wiki/Q28855053
rm-wnin-fm-wnin-org,WNIN-FM,https://www.wnin.org,north-america,north-america,united-states,metro-city,Indiana,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7953428|https://www.wnin.org
rm-wrkr-wrkr-com,WRKR,https://www.wrkr.com,north-america,north-america,united-states,metro-city,Michigan,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7955118|https://www.wrkr.com
rm-wrmf-wrmf-com,WRMF,https://wrmf.com,north-america,north-america,united-states,metro-city,Florida,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://wrmf.com|https://www.wikidata.org/wiki/Q7955159
rm-wtaw-wtaw-com,WTAW,https://www.wtaw.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7956066|https://www.wtaw.com
rm-wtmx-wtmx-com,WTMX,https://www.wtmx.com,north-america,north-america,united-states,metro-city,Illinois,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7956293|https://www.wtmx.com
rm-wvjp-z101digital-com,WVJP,https://www.z101digital.com,north-america,north-america,united-states,metro-city,Caguas,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7956860|https://www.z101digital.com
rm-wyes-tv-wyes-org,WYES-TV,https://www.wyes.org,north-america,north-america,united-states,metro-city,New Orleans,news-broadcaster,en,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7958003|https://www.wyes.org
rm-asane-tidende-aasanetidende-no,Åsane Tidende,https://aasanetidende.no,europe,northern-europe,norway,local-area,Nyborg,newspaper,no,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://aasanetidende.no|https://www.wikidata.org/wiki/Q19399177
rm-outlet-atn-ua,АТН,https://atn.ua,europe,eastern-europe,ukraine,local-area,Kharkiv,news-broadcaster,uk,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://atn.ua|https://www.wikidata.org/wiki/Q4054109
rm-outlet-marine-fm-com,横浜マリンエフエム,https://www.marine-fm.com,asia,eastern-asia,japan,metro-city,Naka-ku,news-broadcaster,ja,47,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.marine-fm.com|https://www.wikidata.org/wiki/Q85881584
rm-100-5-das-hitradio-dashitradio-de,"100,5 Das Hitradio",https://www.dashitradio.de,europe,western-europe,belgium,metro-city,Eupen,news-broadcaster,de,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.dashitradio.de|https://www.wikidata.org/wiki/Q165234
rm-alice-springs-news-alicespringsnews-com-au,Alice Springs News,https://alicespringsnews.com.au,oceania,australia-new-zealand,australia,local-area,Alice Springs,digital-news,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://alicespringsnews.com.au|https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip
rm-amherst-bulletin-amherstbulletin-com,Amherst Bulletin,https://amherstbulletin.com,north-america,north-america,united-states,state-province,Massachusetts,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://amherstbulletin.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-athol-daily-news-atholdailynews-com,Athol Daily News,https://atholdailynews.com,north-america,north-america,united-states,state-province,Massachusetts,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://atholdailynews.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-canal-3-chapintv-com,Canal 3,https://www.chapintv.com,latin-america-caribbean,central-america,guatemala,metro-city,Guatemala City,news-broadcaster,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.chapintv.com|https://www.wikidata.org/wiki/Q22238244
rm-canal-9-bio-bio-television-canal9-cl,canal 9 Bío-Bío Televisión,https://www.canal9.cl,latin-america-caribbean,south-america,chile,metro-city,Concepción,news-broadcaster,es,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.canal9.cl|https://www.wikidata.org/wiki/Q5746495
rm-capitol-hill-times-capitolhilltimes-com,Capitol Hill Times,https://capitolhilltimes.com,north-america,north-america,united-states,state-province,Washington,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://capitolhilltimes.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-cbn-recife-cbnrecife-com,CBN Recife,https://www.cbnrecife.com,latin-america-caribbean,south-america,brazil,metro-city,Recife,news-broadcaster,pt,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.cbnrecife.com|https://www.wikidata.org/wiki/Q9669694
rm-chronicle-thechronicle-com,Chronicle,https://thechronicle.com,north-america,north-america,united-states,state-province,Connecticut,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://thechronicle.com
rm-chronicle-wschronicle-com,Chronicle,https://wschronicle.com,north-america,north-america,united-states,state-province,North Carolina,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://wschronicle.com
rm-cluj24-cluj24-ro,Cluj24,https://cluj24.ro,europe,eastern-europe,romania,county-district,Cluj County,newspaper,ro,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://cluj24.ro
rm-coastal-courier-coastalcourier-com,Coastal Courier,https://coastalcourier.com,north-america,north-america,united-states,state-province,Georgia,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://coastalcourier.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-cordele-dispatch-cordeledispatch-com,Cordele Dispatch,https://cordeledispatch.com,north-america,north-america,united-states,state-province,Georgia,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://cordeledispatch.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-courier-couriernews-com,Courier,https://couriernews.com,north-america,north-america,united-states,state-province,Arkansas,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://couriernews.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-daily-news-bogalusadailynews-com,Daily News,https://bogalusadailynews.com,north-america,north-america,united-states,state-province,Louisiana,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://bogalusadailynews.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-driva-driva-no,Driva,https://driva.no,europe,northern-europe,norway,local-area,Local or regional market in Norway,newspaper,nn,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://driva.no|https://www.wikidata.org/wiki/Q11966080
rm-eilanden-nieuws-eilandennieuws-nl,Eilanden Nieuws,https://www.eilandennieuws.nl,europe,western-europe,netherlands,region,Goeree-Overflakkee,newspaper,nl,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.eilandennieuws.nl|https://www.wikidata.org/wiki/Q2110701
rm-el-defensor-chieftain-dchieftain-com,El Defensor Chieftain,https://dchieftain.com,north-america,north-america,united-states,state-province,New Mexico,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://dchieftain.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-enterprise-journal-enterprise-journal-com,Enterprise-Journal,https://enterprise-journal.com,north-america,north-america,united-states,state-province,Mississippi,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://enterprise-journal.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-fort-bragg-advocate-news-advocate-news-com,Fort Bragg Advocate-News,https://www.advocate-news.com,north-america,north-america,united-states,local-area,Fort Bragg,newspaper,en,46,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.advocate-news.com|https://www.wikidata.org/wiki/Q55665526
